beta1,alpha,R0,class,max_re,max_im
0.54,1.7673913043478262,6.069002359925872,endemic_spiral,-0.011914444234516887,0.04217945198536758
0.54,1.9391304347826088,6.351002231623578,endemic_spiral,-0.012374553487809128,0.04294297616812988
0.54,2.110869565217391,6.633002103321286,endemic_spiral,-0.012831614951672354,0.043688236094673906
0.54,2.282608695652174,6.915001975018994,endemic_spiral,-0.01328591056669615,0.04441578395432618
0.54,2.4543478260869565,7.197001846716701,endemic_spiral,-0.013737662151210868,0.045126192190746824
0.54,2.626086956521739,7.479001718414408,endemic_spiral,-0.014187046531793045,0.04582003665846042
0.54,2.7978260869565217,7.761001590112117,endemic_spiral,-0.014634206211316336,0.04649788588990345
0.54,2.9695652173913043,8.043001461809824,endemic_spiral,-0.015079257018016082,0.04716029425453611
0.54,3.141304347826087,8.325001333507531,endemic_spiral,-0.015522294013461977,0.047807797789611785
0.54,3.3130434782608695,8.60700120520524,endemic_spiral,-0.015963395830411318,0.048440911899767035
0.54,3.484782608695652,8.889001076902947,endemic_spiral,-0.01640262802878978,0.04906013019195079
0.54,3.6565217391304348,9.171000948600653,endemic_spiral,-0.016840045498925465,0.04966592411014111
0.54,3.8282608695652174,9.453000820298362,endemic_spiral,-0.017275694559365593,0.05025874313672831
0.54,4.0,9.73500069199607,endemic_spiral,-0.017709614510127647,0.05083901533441244
0.56,0.05,3.3475251171115388,endemic_spiral,-0.007114215690946919,0.034261094167095996
0.56,0.2217391304347826,3.6295249888092465,endemic_spiral,-0.007684251246034163,0.03513412791826621
0.56,0.3934782608695652,3.911524860506954,endemic_spiral,-0.008223184291602634,0.03601632893799615
0.56,0.5652173913043479,4.193524732204661,endemic_spiral,-0.008741295950531731,0.03689568619232765
0.56,0.7369565217391305,4.47552460390237,endemic_spiral,-0.009244695103927796,0.037765205500459594
0.56,0.9086956521739131,4.757524475600077,endemic_spiral,-0.009737215147551631,0.03862081347390122
0.56,1.0804347826086957,5.039524347297784,endemic_spiral,-0.010221371236040458,0.03946018940988144
0.56,1.2521739130434784,5.321524218995492,endemic_spiral,-0.010698876047655174,0.040282089670336405
0.56,1.423913043478261,5.6035240906932,endemic_spiral,-0.011170932587812703,0.04108594387022594
0.56,1.5956521739130436,5.8855239623909075,endemic_spiral,-0.011638408671321564,0.04187160679985694
0.56,1.7673913043478262,6.167523834088615,endemic_spiral,-0.012101944855774028,0.042639202474571765
0.56,1.9391304347826088,6.449523705786323,endemic_spiral,-0.01256202324991068,0.043389024117281134
0.56,2.110869565217391,6.73152357748403,endemic_spiral,-0.013019013152425856,0.0441214691229656
0.56,2.282608695652174,7.013523449181737,endemic_spiral,-0.013473201860629131,0.04483699631789655
0.56,2.4543478260869565,7.295523320879445,endemic_spiral,-0.013924815791510756,0.04553609755366991
0.56,2.626086956521739,7.577523192577152,endemic_spiral,-0.014374035461921113,0.04621927886497535
0.56,2.7978260869565217,7.85952306427486,endemic_spiral,-0.014821006718095945,0.046887048017002435
0.56,2.9695652173913043,8.141522935972569,endemic_spiral,-0.015265848164473057,0.047539906247605984
0.56,3.141304347826087,8.423522807670276,endemic_spiral,-0.01570865701663801,0.04817834294423875
0.56,3.3130434782608695,8.705522679367984,endemic_spiral,-0.01614951415885891,0.04880283241869984
0.56,3.484782608695652,8.987522551065691,endemic_spiral,-0.01658848666804489,0.04941383184437326
0.56,3.6565217391304348,9.269522422763398,endemic_spiral,-0.0170256309874425,0.05001178034137625
0.56,3.8282608695652174,9.551522294461106,endemic_spiral,-0.017460994665560604,0.05059709855754567
0.56,4.0,9.833522166158813,endemic_spiral,-0.017894618117706956,0.051170188763354225
0.5800000000000001,0.05,3.446046591274282,endemic_spiral,-0.007298955139869377,0.034926232287779385
0.5800000000000001,0.2217391304347826,3.7280464629719896,endemic_spiral,-0.00786905555716441,0.035769375538861954
0.5800000000000001,0.3934782608695652,4.010046334669697,endemic_spiral,-0.008408414727999473,0.03662400589949089
0.5800000000000001,0.5652173913043479,4.292046206367405,endemic_spiral,-0.00892702079299948,0.03747812273454823
0.5800000000000001,0.7369565217391305,4.574046078065113,endemic_spiral,-0.00943087443788765,0.03832456518803243
0.5800000000000001,0.9086956521739131,4.85604594976282,endemic_spiral,-0.009923772890169266,0.03915904207456648
0.5800000000000001,1.0804347826086957,5.138045821460528,endemic_spiral,-0.01040822407087277,0.0399790139058822
0.5800000000000001,1.2521739130434784,5.420045693158235,endemic_spiral,-0.010885944457464807,0.040783035852168796
0.5800000000000001,1.423913043478261,5.702045564855943,endemic_spiral,-0.011358144875903066,0.041570359384722776
0.5800000000000001,1.5956521739130436,5.98404543655365,endemic_spiral,-0.011825701715310437,0.0423406842446079
0.5800000000000001,1.7673913043478262,6.266045308251359,endemic_spiral,-0.012289263645681479,0.043094000438511686
0.5800000000000001,1.9391304347826088,6.5480451799490655,endemic_spiral,-0.012749320050728034,0.04383048562847404
0.5800000000000001,2.110869565217391,6.830045051646773,endemic_spiral,-0.013206246579059484,0.04455043750983915
0.5800000000000001,2.282608695652174,7.112044923344481,endemic_spiral,-0.013660335836751993,0.045254228644924455
0.5800000000000001,2.4543478260869565,7.394044795042189,endemic_spiral,-0.014111818782126287,0.045942276035120175
0.5800000000000001,2.626086956521739,7.676044666739895,endemic_spiral,-0.014560879965939445,0.04661502057623457
0.5800000000000001,2.7978260869565217,7.958044538437604,endemic_spiral,-0.01500766837655072,0.04727291305742558
0.5800000000000001,2.9695652173913043,8.240044410135312,endemic_spiral,-0.015452305378790334,0.04791640472953117
0.5800000000000001,3.141304347826087,8.522044281833018,endemic_spiral,-0.015894890815320126,0.04854594095850594
0.5800000000000001,3.3130434782608695,8.804044153530727,endemic_spiral,-0.016335507264486154,0.04916195709238406
0.5800000000000001,3.484782608695652,9.086044025228436,endemic_spiral,-0.01677422381455456,0.04976487578190808
0.5800000000000001,3.6565217391304348,9.368043896926142,endemic_spiral,-0.017211098359162298,0.050355105362151195
0.5800000000000001,3.8282608695652174,9.65004376862385,endemic_spiral,-0.017646179738634603,0.050933038978857224
0.5800000000000001,4.0,9.932043640321556,endemic_spiral,-0.01807950946574456,0.05149905424603965
0.6,0.05,3.5445680654370246,endemic_spiral,-0.007483457829610976,0.035576956254703036
0.6,0.2217391304347826,3.8265679371347323,endemic_spiral,-0.00805362279157006,0.03639218932962581
0.6,0.3934782608695652,4.10856780883244,endemic_spiral,-0.008593403925156257,0.037220846385900265
0.6,0.5652173913043479,4.390567680530148,endemic_spiral,-0.009112504575839977,0.038051019475482166
0.6,0.7369565217391305,4.672567552227855,endemic_spiral,-0.00961681719287702,0.038875448336187036
0.6,0.9086956521739131,4.954567423925563,endemic_spiral,-0.010110101513036185,0.03968967570705023
0.6,1.0804347826086957,5.236567295623271,endemic_spiral,-0.010594856787504832,0.04049098236511238
0.6,1.2521739130434784,5.5185671673209775,endemic_spiral,-0.011072802512131953,0.04127775173974102
0.6,1.423913043478261,5.800567039018686,endemic_spiral,-0.011545156611962754,0.042049079536516216
0.6,1.5956521739130436,6.082566910716393,endemic_spiral,-0.01201280374963231,0.0428045275775803
0.6,1.7673913043478262,6.3645667824141015,endemic_spiral,-0.012476400446790888,0.04354396516541258
0.6,1.9391304347826088,6.646566654111808,endemic_spiral,-0.012936443329458534,0.04426746481974126
0.6,2.110869565217391,6.928566525809516,endemic_spiral,-0.013393314304195285,0.04497523276961634
0.6,2.282608695652174,7.210566397507224,endemic_spiral,-0.01384731127340434,0.04566756190664306
0.6,2.4543478260869565,7.492566269204931,endemic_spiral,-0.014298669842202015,0.046344799739208714
0.6,2.626086956521739,7.774566140902638,endemic_spiral,-0.014747578516302165,0.04700732633607286
0.6,2.7978260869565217,8.056566012600346,endemic_spiral,-0.015194189510636339,0.0476555390665332
0.6,2.9695652173913043,8.338565884298054,endemic_spiral,-0.015638627119852394,0.048289842169661555
0.6,3.141304347826087,8.620565755995761,endemic_spiral,-0.016080993573002182,0.04891063943232862
0.6,3.3130434782608695,8.90256562769347,endemic_spiral,-0.016521373505553747,0.04951832931551347
0.6,3.484782608695652,9.184565499391177,endemic_spiral,-0.016959837882174943,0.050113301690936606
0.6,3.6565217391304348,9.466565371088883,endemic_spiral,-0.017396445956654412,0.050695935573515885
0.6,3.8282608695652174,9.748565242786592,endemic_spiral,-0.017831248102367893,0.0512665979000135
0.6,4.0,10.0305651144843,endemic_spiral,-0.018264286889599544,0.05182564270605755
